20:39:00 26-08-15,85.909088,21.825397,1.178662,1.054942,6.349206,28.571428,relax
20:39:56 26-08-15,82.236847,22.799999,1.35937,0.900885,4.285714,24.285715,relax
20:40:49 26-08-15,83.556145,22.440001,1.06132,0.9444,5.333333,22.666666,relax
20:41:43 26-08-15,81.04126,23.136364,1.211299,1.102445,10.606061,19.69697,relax
20:42:36 26-08-15,79.883438,23.471699,1.771753,2.139374,20.754717,11.320755,relax
20:43:30 26-08-15,83.06189,22.57353,1.150356,0.961963,5.882353,20.588236,relax
20:44:24 26-08-15,82.679375,22.677965,1.408021,1.066738,1.694915,37.288136,relax
20:45:18 26-08-15,80.009277,23.434782,1.075417,0.99262,4.347826,23.188406,relax
20:46:12 26-08-15,82.340027,22.771429,0.753797,0.992727,5.714286,25.714285,relax
20:47:06 26-08-15,80.166267,23.388889,0.936239,1.074677,6.944445,23.611111,relax
20:48:00 26-08-15,78.895462,23.765625,1.227737,0.863731,6.25,15.625,relax
20:48:53 26-08-15,78.264755,23.957144,0.885368,1.109903,8.571428,28.571428,relax
20:49:47 26-08-15,82.288399,22.785715,1.18551,1.070013,5.714286,17.142857,relax
20:50:41 26-08-15,77.39212,24.227272,2.071812,2.784573,7.575758,19.69697,relax
20:51:35 26-08-15,79.6875,23.529411,0.892328,1,5.882353,25,relax
20:52:29 26-08-15,79.737335,23.514706,1.160868,1.227788,10.294118,19.117647,relax
20:53:23 26-08-15,81.424751,23.027397,0.827153,1.020621,6.849315,19.178082,relax
20:54:17 26-08-15,82.355591,22.767124,1.013883,1.166667,10.958904,21.917809,relax
20:55:10 26-08-15,84.962753,22.068493,1.211753,1.013794,8.219178,15.068493,relax
20:56:04 26-08-15,81.062035,23.130434,1.372308,1.230734,4.347826,20.289856,relax
20:56:58 26-08-15,81.961075,22.876713,1.097259,1.047484,6.849315,20.547945,relax
20:57:52 26-08-15,82.059349,22.849316,1.166557,1,4.109589,31.506849,relax
20:58:46 26-08-15,81.961075,22.876713,0.905769,0.942809,5.479452,20.547945,relax
20:59:40 26-08-15,82.604103,22.698629,0.822374,0.935414,1.369863,31.506849,relax
21:02:41 26-08-15,87.154526,21.513514,1.145929,1.318987,13.513514,16.216217,stress
21:03:36 26-08-15,89.605736,20.924999,1.092875,1.340697,12.5,26.25,stress
21:04:29 26-08-15,88.32737,21.227848,1.146811,1.436699,12.658228,24.050632,stress
21:05:23 26-08-15,86.950058,21.564102,0.955279,1.263884,8.974359,29.487179,stress
21:06:17 26-08-15,86.503891,21.675325,0.728663,0.993399,5.194805,24.675325,stress
21:07:11 26-08-15,91.736282,20.439024,0.938311,1.478237,19.512196,19.512196,stress
21:08:04 26-08-15,90.307037,20.762501,1.003042,1.466935,16.25,18.75,stress
21:08:58 26-08-15,86.452095,21.688313,0.943326,1.118034,9.090909,22.077923,stress
21:09:52 26-08-15,88.485664,21.189873,0.780716,0.947331,7.594937,15.189874,stress
21:10:46 26-08-15,89.905365,20.855263,1.113133,1.579029,18.421053,13.157895,stress
21:11:40 26-08-15,86.039932,21.792208,0.99789,1.409554,11.688312,23.376623,stress
21:12:33 26-08-15,86.194031,21.753246,0.705375,0.873589,5.194805,19.48052,stress
21:13:27 26-08-15,86.589699,21.653847,2.099004,2.796101,5.128205,23.076923,stress
21:14:21 26-08-15,88.697609,21.13924,2.191665,3.339737,12.658228,18.987341,stress
21:15:15 26-08-15,89.445442,20.9625,1.317609,1.01881,3.75,27.5,stress
21:16:09 26-08-15,86.019844,21.797297,0.832342,1.046848,8.108109,22.972973,stress
21:17:03 26-08-15,86.610481,21.648649,0.73815,1.013606,5.405406,20.270269,stress
21:17:56 26-08-15,88.208687,21.256411,1.055339,1.414214,10.256411,25.641026,stress
21:18:50 26-08-15,88.135864,21.273973,3.159115,4.779877,15.068493,19.178082,stress
21:19:44 26-08-15,87.996391,21.307692,1.294047,1.876028,25.641026,11.538462,stress
21:20:38 26-08-15,93.527313,20.047619,1.067983,1.492955,21.428572,14.285714,stress
